Id,ProductId,Score,Time,Summary,Text,HelpfulnessNumerator,HelpfulnessDenominator,ReviewDate,HelpfulnessRatio
135605,B0029NIOYU,2,1309132800,Junk food,"If you read ingredient labels, you would know this is basically cheap by-products, calcium CARBONATE (chalk) and a bunch of additives, colors and preservatives. NOT a healthy diet for anyone interested in good nutrition for their pet. BUT...our 18+ tiny rescue mutt isn't long for this world and has taken a liking to this doggie junk food above all else. It was either cave in and buy it, or she was going to starve. But don't get your healthy young pet hooked on this slickly marketed product, designed by Mars to use up the waste products that aren't good enough for human consumption. There are much better choices that will provide better nutrition at the good pet specialty stores!",0,0,2011-06-27,0.0
371058,B000NV82MY,5,1327276800,The Best Stuff.,"I cannot say enough about The Honest Kitchen. I have used all of their dog food products and a lot of their treat line and would, and do, highly recommend them to anyone who asks me what I'm feeding my dogs.<br /><br />I have a 7 year old Beagle and a 4 year old Plott Hound and I get a lot of compliments on how shiny their coats are, and how healthy they look. The Plott Hound has been on THK since she was a puppy, my Beagle since he was 3. My Beagle had severe food allergies and seasonal allergies, and I had a hard time getting him to eat until I switched over to THK. He use to get really bad hot spots in the spring and summer months as things were blooming, which were treated with a wide variety of antihistamines that can't be good for his little system. He had anal gland issues due to gastrointestinal irritation, (probably from all the pills). Thanks to THK's Preference, the anal gland issues are a thing of the past and he's happy to eat every time I put a bowl in front of him. (Salmon Oil has helped tremendously with the skin irritation).<br /><br />I feed THK Zeal, (white fish), Embark, (turkey) and Preference, (base diet that you add a protein source to). My dogs love them all.<br /><br />This is a great product for someone who is seriously thinking about feeding a raw diet, but like me, doesn't have the nerve to fully commit. THK is the only dog food on the market that is FDA Approved for human consumption -- and that's important in this day and age when commercial dog foods are full of who knows what and are prone to toxic contamination.<br /><br />This product saved my Beagle from miserable summers and a lot of visits to the vet, (and has actually saved me money in the long run by preventing the problems).<br /><br />If you care about what your dogs and/or cats eat, give it a try.",4,4,2012-01-23,1.0
232524,B001P2KCXC,5,1286668800,Dogs love them!,"These and the Dingo stix are the same thing just about. Great product. Healthy ingredients, no bad preservatives.  A+++++",0,0,2010-10-10,0.0
467502,B004ZYDB5I,5,1323216000,Nespresso coffee maker,It was a gift for our friends. They love it.<br />How do I know? I have one just like it.,2,7,2011-12-07,0.2857142857142857
344366,B0026KNQSA,5,1328659200,Delicious and not bad for you,"I don't like sweet potatoes but I do like sweet potato fries.  I love these Popchips Sweet Potato Chips, they are very tasty.  There isn't a lot of salt, fat, or carbs.  My only complaint is each bag only contains .8 ounces, but I guess they wanted the bag to be exactly 100 calories.<br /><br />The rest of the Popchips line is great too.  Not fried or baked, and reasonably healthy.",0,0,2012-02-08,0.0
28109,B007POT6RM,4,1344470400,Nice and sweet,"The Maple and Brown sugar flavor is very nice. Here are the nutrition contents for a single 43g packet:<br />Total Fat: 2g (1g mono-unsaturated)<br />Sodium: 260mg<br />Total carbs: 32g (3g dietary fiber, 12g sugar)<br />Protein: 4g<br /><br />There's 12g of Sugar in each packet, so I tend to not add anything but water and it's good enough for me.<br />Overall I would recommend trying it out.",0,0,2012-08-09,0.0
413840,B0026KPDG8,5,1292025600,Great Flavor,"I have tried a couple of flavors and the cheddar is by far my favorite.  The Sour Cream/Onion has an off-putting sweet yet salty powder.  These are a little high in sodium and they are not like regular chips, but they are a delicious chip-like snack.  I recommend the individual serving packs because it is very easy to eat more than one serving of the larger bags.",0,0,2010-12-11,0.0
32086,B0009F3SAK,5,1233792000,Good tasting,My husband both love the taste of this tea and my daughter came over and I gave her a cup and she asked me the name of it. She doesn't usually ask that. I save a dollar a box over the grocery store price where I buy my groceries. Good deal- Great taste. I  like Yogi teas in general.,7,7,2009-02-05,1.0
23726,B0013NUGDE,5,1268438400,Tasty!,"We all have our vices, mine has always been chips.  Specifically, Bettermade BBQ chips, so as I'm trying to eat healthier I've tried to find a replacement for that craving.  I decided to give the popchips a try, thinking if they were at least okay I could replace my cravings for them.  They are better than okay!  These little guys are full of flavor and crunch!  And not to sound like a pig, but I could eat a half a bag of Bettermade in one sitting, but these little 8 oz bags, even though they are small, they fill me up!  I was shocked!  I am not kidding, I am eating healthier, giving in to my craving, and getting full from one small bag.  You cannot go wrong with these, even my kids love them!  I am thrilled to have found a healthy alternative to fatty chips!",1,1,2010-03-13,1.0
481247,B00375LB7Q,5,1335052800,Great Looking!,These sprinkles make a great presentation and are tasty too!  Used them for my french chocolate balls.  Would recommend them highly.,0,0,2012-04-22,0.0
449598,B001D0GVAO,5,1273536000,Wonderful decaf!,"Emeril's Jazzed Up Decaf - comes in K-Cups for Keurig brewers - this is really great coffee!  We love it.  Can't have but one or two cups of regular coffee in a day, so drink decaf in the afternoon or evening.  This Jazzed-up Decaf is impossible to tell from a great cup of any favorite.  Our family is impressed!",0,0,2010-05-11,0.0
98470,B004GW6O9E,5,1306281600,lara bars are the best,i have tried about a DOZEN different gluten free bars. i eat these for breakfast and lunch. lara bars are my favorite. i like the cherry and apple the best.  blueberry is good too if you can find it.,0,0,2011-05-25,0.0
286333,B002OG1NUO,5,1242950400,The Best,"This is the best beef jerky that I have found (aside from and elderly man that sells his homemade jerky once a year from a road-side stand). This is exactly what I want in a jerky. Sweet and Spicy. The texture is not too dry, which is a problem I find with a lot of jerkies. All around, a wonderful product!",0,0,2009-05-22,0.0
221476,B002JGBC96,5,1309305600,Amazing!,"We're HOOKED on this stuff.  This stuff is really great, and I love that it doesn't have a ton of sugar.  It's way better than nutella and much healthier.  Highly, highly recommend this!",0,0,2011-06-29,0.0
189334,B004DKQNMC,5,1329696000,Great coffee variety pack!,This was a Christmas gift for my father and he absolutely loved it. He likes to try different kinds of coffee so this was perfect for him. He talked about the different kinds for weeks afterward. Great product at a great price from Amazon. Would definitely recommend.,0,0,2012-02-20,0.0
296201,B000EQT77M,2,1196035200,Don't Buy These,"I bought these for my husband. He thought they were plain. I didn't like the taste at all. The spiced sweet potato ones are better, but my husband who loves sweet potatoes didn't like them at all.",2,4,2007-11-26,0.5
311720,B000EVG8H4,5,1181260800,Best Bread Ever!,"I make at least two loaves a week,in a Breadman bread maker.  It is the best bread for people who must be gluten-free. It is much like the bread Mother use to make.  I think everyone could enjoy the flavor and texture.  It has my vote.",6,6,2007-06-08,1.0
536284,B0051ZCNIQ,1,1338336000,"Dog Food was excellent - but, don't count on it...","Our dog has many allergies, and - finally - we found a dog food that he can tolerate.  Happy Days!!  But, Wellness wasn't selling enough of the Salmon and Rice - so, they took if off the market.  No Warnings, no advice to begin to seek out an alternative - just, gone.  He is now vomiting on the Wellness replacement - and we're seeking yet another alternative - but, it won't be from this company.",0,2,2012-05-30,0.0
512057,B002VC23FU,1,1347580800,it's capri sun,"Wow...I cannot believe the price-gouging on Amazon for Capri-Sun...plus 1-2 other food items I've price-checked on Amazon...normally everything is so much cheaper on Amazon (movies, audio/video equipment, etc)...I just starting buying the Apple Juice Capri Sun for my boys instead of the normal Capri-Sun sugary drinks...a normal Capri-Sun 6oz-10pk box at Walmart is like $1.98....the apple juice is like $2.50...this Amazon item is for a 4-pack...so I'd expect the price to be under/around $10, not $25 plus $14-15 shipping (that's $10/box). You can buy a 4-pk from Sam's Club of the normal drinks for $6-7 dollars. on my way now to Wal-Mart to get more Capri Sun apple juice.",0,0,2012-09-14,0.0
